date	open	high	low	close	volume	amount	ma5	ma10	ma20	ema12	ema26	rsi14	macd_dif	macd_dea	macd_bar	boll_mid	boll_upper	boll_lower	atr14
2018-05-14	371.39	373.19	365.39	368.19	208339	8590662656.0	358.79	350.81000000000006	351.30999999999995	354.6716719746361	358.65447994032064	56.1476780244756	-3.982807965684515	-8.111775665449937	8.257935399530844	351.30999999999995	369.80968420783	332.81031579216994	10.096244855865166
2018-05-15	368.19	368.99	354.39	354.39	331382	13310823424.0	360.27000000000004	351.5100000000001	351.05999999999995	354.6283378246921	358.338592537334	47.384072211194166	-3.71025471264187	-7.231471474888324	7.042433524492909	351.05999999999995	369.2321707419241	332.8878292580758	10.417941651874798
2018-05-16	354.99	355.19	346.99	352.59	296136	11705699328.0	360.59	351.7900000000001	351.01	354.31474739012407	357.9127708679018	46.36748950262427	-3.598023477777758	-6.504781875466211	5.813516795376906	351.01	369.15834775718577	332.8616522428142	10.259517248169455
2018-05-17	380.39	380.59	365.59	367.39	690979	28725821440.0	361.55	354.39000000000004	351.56	356.3263247147204	358.61478784064985	54.92951409263662	-2.2884631259295247	-5.661518125558874	6.746109999258698	351.56	371.0145732683241	332.1054267316759	11.526694587585924
2018-05-18	371.47	372.27	365.27	368.27	214077	8819022848.0	362.166	357.298	351.86400000000003	358.163813220148	359.3299887413425	55.38558169187245	-1.166175521194532	-4.762449604686005	7.192548166982947	351.86400000000003	372.1885295407444	331.53947045925565	11.203359259901216
2018-05-21	373.87	375.27	365.27	365.27	214404	8876491776.0	361.582	360.1859999999999	352.29800000000006	359.2570727247406	359.76998957531714	53.40170194592358	-0.5129168505765165	-3.912543053864108	6.799252406575183	352.29800000000006	373.4031478878586	331.1928521121415	11.117405027051127
2018-05-23	370.07	371.67	364.27	364.27	245722	10099410944.0	363.558	361.914	352.9920000000001	360.0282923055497	360.1033236808492	52.72376628837571	-0.0750313752994884	-3.145040718151184	6.140018685703391	352.9920000000001	374.7361346961468	331.24786530385336	10.851876096547478
2018-05-24	368.27	368.67	359.87	364.27	171590	6983940096.0	365.894	363.2420000000001	353.5560000000001	360.6808627200805	360.4119663711567	52.723766288375714	0.2688963489238745	-2.4622533047361723	5.462299307320094	353.5560000000001	375.8774151598148	331.23458484018545	10.70531351822266
2018-05-25	360.27	364.87	358.87	361.27	167524	6760907264.0	364.67	363.11000000000007	354.4600000000001	360.7714992246835	360.4755244177376	50.49348644771808	0.2959748069458783	-1.9106076823997624	4.413164978691281	354.4600000000001	376.47613762196806	332.4438623780321	10.36921969549247
2018-05-28	364.87	364.87	358.47	362.47	133913	5415468032.0	363.5100000000001	362.838	355.65400000000005	361.0328070362707	360.6232633497571	51.37945324333764	0.4095436865135866	-1.4465774086170926	3.7122421902613594	355.65400000000005	376.610920625541	334.6970793744591	10.085704002957293
2018-05-29	361.07	363.47	359.27	359.27	121317	4892039680.0	362.31	361.946	356.37800000000004	360.76160595376746	360.5230216201455	48.86795607144374	0.2385843336219864	-1.109545060169277	2.6962587875825266	356.37800000000004	376.74686127091167	336.0091387290884	9.665296574174633
2018-05-30	357.47	357.47	352.27	352.27	232454	9228414976.0	359.91	361.734	356.622	359.45520503780324	359.91168668531986	43.82174275587737	-0.4564816475166253	-0.9789323776387466	1.0449014602442426	356.622	376.6516134445176	336.5923865554824	9.474918247447873
