date	open	high	low	close	volume	amount	ma5	ma10	ma20	ema12	ema26	rsi14	macd_dif	macd_dea	macd_bar	boll_mid	boll_upper	boll_lower	atr14
2024-10-17	418.0	426.8	410.0	412.6	164769	6891360768.0	424.0400000000001	441.52	427.5100000000001	429.06620244035577	418.99566081955976	47.28333423312835	10.070541620796009	15.639193565985265	-11.137303890378517	427.5100000000001	488.4402586655699	366.5797413344302	16.795972507406013
2024-10-18	412.6	435.6	411.4	430.8	259639	11032074240.0	422.4400000000001	437.98	430.05000000000007	429.3329405264549	419.8700563144072	55.19450070650662	9.462884212047696	14.403931695197752	-9.882094966300109	430.05000000000007	486.7281309352769	373.3718690647232	17.324831614019875
2024-10-21	430.6	431.4	419.2	421.0	163341	6931274752.0	419.44	432.32	431.6600000000001	428.050949676231	419.9537558466733	50.77585476727184	8.097193829557739	13.142584122069753	-10.090780585024024	431.6600000000001	485.1437860329805	378.1762139670196	16.958772213018456
2024-10-22	423.2	423.6	418.0	421.6	110277	4640118272.0	420.36	426.64	433.31000000000006	427.0584958798878	420.0756998580308	51.03431580266237	6.982796021856984	11.9106265020272	-9.85566096034043	433.31000000000006	483.1096787138288	383.5103212861713	16.147431340659995
2024-10-23	423.0	432.2	416.6	428.2	146570	6257381376.0	422.84	425.6000000000001	435.34000000000015	427.23411189836656	420.6774998685471	53.90165827582168	6.556612029819519	10.839823607585664	-8.566423155532291	435.34000000000015	480.37642502406175	390.30357497593855	16.10832910204142
2024-10-24	425.0	425.6	419.6	422.0	112028	4728257024.0	424.72	424.38000000000005	436.3300000000001	426.4288639140025	420.7754628412473	50.88707250535054	5.65340107275523	9.802539100619578	-8.298276055728696	436.3300000000001	479.1132283912692	393.546771608731	15.572019880467032
2024-10-25	427.6	427.6	418.6	421.0	119519	5042478592.0	422.7600000000001	422.6000000000001	437.1100000000001	425.593654081079	420.792095223377	50.39748829263467	4.801558857701991	8.802343052036061	-8.00156838866814	437.1100000000001	478.0479453370782	396.1720546629221	15.1025898890051
2024-10-28	421.0	422.2	413.6	417.2	155519	6490536448.0	422.0	420.72	436.47000000000014	424.3023226839899	420.52601409571946	48.48839975758856	3.7763085882704672	7.7971361592829425	-8.04165514202495	436.47000000000014	478.2671593091725	394.6728406908277	14.638119182647593
2024-10-29	419.4	423.4	415.2	418.4	137978	5779088384.0	421.36	420.86	435.5000000000001	423.3942730402992	420.3685315701106	49.1435569179141	3.025741470188507	6.842857221464056	-7.634231502551097	435.5000000000001	478.0606687719584	392.93933122804185	14.178253526744191
2024-10-30	413.6	418.0	410.6	411.0	178955	7390929408.0	417.92	420.3800000000001	433.8200000000001	421.48746180333	419.674566268621	45.31595515838204	1.812895534709014	5.836864884113048	-8.047938698808068	433.8200000000001	477.5059413734532	390.134058626547	13.722663989119605
